raceId,driverId,stop,seconds,driverRef,forename,nationality,position,clase_pos
956,13,4,78.731,massa,Felipe,Brazilian,9.0,0
956,154,3,61.076,grosjean,Romain,French,10.0,0
956,815,4,77.809,perez,Sergio,Mexican,8.0,0
956,817,4,81.222,ricciardo,Daniel,Australian,5.0,0
956,822,4,81.362,bottas,Valtteri,Finnish,7.0,0
956,830,3,57.565,max_verstappen,Max,Dutch,6.0,0
957,1,2,59.071,hamilton,Lewis,British,2.0,1
957,3,2,59.11,rosberg,Nico,German,1.0,1
957,8,2,60.04,raikkonen,Kimi,Finnish,3.0,1
957,13,3,87.992,massa,Felipe,Brazilian,9.0,0
957,20,2,60.544,vettel,Sebastian,German,5.0,0
957,154,2,62.514,grosjean,Romain,French,10.0,0
957,815,2,58.39,perez,Sergio,Mexican,8.0,0
957,817,2,60.011,ricciardo,Daniel,Australian,4.0,0
957,822,2,59.09,bottas,Valtteri,Finnish,7.0,0
957,830,2,61.424,max_verstappen,Max,Dutch,6.0,0
958,1,2,43.214,hamilton,Lewis,British,1.0,1
958,3,2,43.584,rosberg,Nico,German,2.0,1
958,8,2,43.808,raikkonen,Kimi,Finnish,4.0,0
958,13,2,44.159,massa,Felipe,Brazilian,9.0,0
958,20,2,43.175,vettel,Sebastian,German,5.0,0
958,815,2,52.63,perez,Sergio,Mexican,8.0,0
958,817,2,44.247,ricciardo,Daniel,Australian,3.0,1
958,822,2,43.109,bottas,Valtteri,Finnish,7.0,0
958,830,2,44.076,max_verstappen,Max,Dutch,6.0,0
958,832,2,45.377,sainz,Carlos,Spanish,10.0,0
959,1,3,55.629,hamilton,Lewis,British,1.0,1
959,3,3,66.993,rosberg,Nico,German,2.0,1
959,8,3,61.06,raikkonen,Kimi,Finnish,4.0,0
959,13,2,54.985,massa,Felipe,Brazilian,9.0,0
959,20,3,57.702,vettel,Sebastian,German,5.0,0
959,807,3,58.659,hulkenberg,Nico,German,10.0,0
959,815,3,57.835,perez,Sergio,Mexican,8.0,0
959,817,3,56.681,ricciardo,Daniel,Australian,3.0,1
959,822,2,37.979,bottas,Valtteri,Finnish,7.0,0
959,830,3,57.121,max_verstappen,Max,Dutch,6.0,0
960,1,3,1047.253,hamilton,Lewis,British,1.0,1
960,3,2,1018.746,rosberg,Nico,German,2.0,1
960,8,4,1076.359,raikkonen,Kimi,Finnish,5.0,0
960,13,3,1045.663,massa,Felipe,Brazilian,10.0,0
960,20,3,1043.676,vettel,Sebastian,German,4.0,0
960,807,3,1046.047,hulkenberg,Nico,German,9.0,0
960,815,3,1046.719,perez,Sergio,Mexican,8.0,0
960,817,2,1020.932,ricciardo,Daniel,Australian,3.0,1
960,822,3,1042.836,bottas,Valtteri,Finnish,7.0,0
960,830,4,1075.739,max_verstappen,Max,Dutch,6.0,0
961,1,1,23.633,hamilton,Lewis,British,1.0,1
961,3,1,25.55,rosberg,Nico,German,2.0,1
961,8,2,48.395,raikkonen,Kimi,Finnish,5.0,0
961,13,2,47.762,massa,Felipe,Brazilian,10.0,0
961,20,2,50.505,vettel,Sebastian,German,4.0,0
961,807,2,48.596,hulkenberg,Nico,German,9.0,0
961,815,2,48.57,perez,Sergio,Mexican,8.0,0
961,817,2,47.378,ricciardo,Daniel,Australian,3.0,1
961,822,2,48.06,bottas,Valtteri,Finnish,7.0,0
961,830,2,48.437,max_verstappen,Max,Dutch,6.0,0
962,1,4,110.339,hamilton,Lewis,British,2.0,1
962,3,3,85.866,rosberg,Nico,German,1.0,1
962,8,4,112.004,raikkonen,Kimi,Finnish,5.0,0
962,13,4,114.092,massa,Felipe,Brazilian,10.0,0
962,20,3,82.657,vettel,Sebastian,German,4.0,0
962,815,2,61.563,perez,Sergio,Mexican,8.0,0
962,817,4,112.398,ricciardo,Daniel,Australian,3.0,1
962,822,4,153.714,bottas,Valtteri,Finnish,7.0,0
962,830,4,112.357,max_verstappen,Max,Dutch,6.0,0
963,1,1,23.689,hamilton,Lewis,British,2.0,1
963,3,3,71.887,rosberg,Nico,German,1.0,1
963,4,3,73.176,alonso,Fernando,Spanish,10.0,0
963,8,3,73.805,raikkonen,Kimi,Finnish,4.0,0
963,807,3,75.813,hulkenberg,Nico,German,9.0,0
963,815,2,50.971,perez,Sergio,Mexican,8.0,0
963,817,2,48.605,ricciardo,Daniel,Australian,3.0,1
963,822,1,23.828,bottas,Valtteri,Finnish,7.0,0
963,830,3,76.065,max_verstappen,Max,Dutch,6.0,0
964,1,2,45.721,hamilton,Lewis,British,2.0,1
964,3,2,45.823,rosberg,Nico,German,1.0,1
964,8,2,46.006,raikkonen,Kimi,Finnish,4.0,0
964,13,1,22.463,massa,Felipe,Brazilian,10.0,0
964,20,2,46.113,vettel,Sebastian,German,6.0,0
964,807,2,45.784,hulkenberg,Nico,German,9.0,0
964,815,2,46.326,perez,Sergio,Mexican,8.0,0
964,817,2,48.857,ricciardo,Daniel,Australian,3.0,1
964,822,1,25.007,bottas,Valtteri,Finnish,7.0,0
964,830,2,45.643,max_verstappen,Max,Dutch,5.0,0
965,1,2,47.176,hamilton,Lewis,British,2.0,1
965,3,2,47.675,rosberg,Nico,German,1.0,1
965,4,2,48.983,alonso,Fernando,Spanish,10.0,0
965,8,3,73.218,raikkonen,Kimi,Finnish,5.0,0
965,20,3,72.401,vettel,Sebastian,German,4.0,0
965,815,2,47.817,perez,Sergio,Mexican,7.0,0
965,817,2,47.49,ricciardo,Daniel,Australian,3.0,1
965,822,2,52.32,bottas,Valtteri,Finnish,8.0,0
965,830,2,59.601,max_verstappen,Max,Dutch,6.0,0
966,1,1,21.709,hamilton,Lewis,British,2.0,1
966,3,1,21.997,rosberg,Nico,German,1.0,1
966,4,2,47.632,alonso,Fernando,Spanish,10.0,0
966,8,2,45.372,raikkonen,Kimi,Finnish,5.0,0
966,20,1,22.035,vettel,Sebastian,German,4.0,0
966,807,1,22.134,hulkenberg,Nico,German,9.0,0
966,815,1,22.213,perez,Sergio,Mexican,7.0,0
966,817,2,44.53,ricciardo,Daniel,Australian,3.0,1
966,822,1,22.396,bottas,Valtteri,Finnish,8.0,0
966,830,1,21.775,max_verstappen,Max,Dutch,6.0,0
967,1,2,3492.409,hamilton,Lewis,British,2.0,1
967,3,2,3491.371,rosberg,Nico,German,1.0,1
967,4,3,3517.428,alonso,Fernando,Spanish,10.0,0
967,20,3,3524.541,vettel,Sebastian,German,4.0,0
967,807,3,3518.09,hulkenberg,Nico,German,9.0,0
967,815,2,3490.688,perez,Sergio,Mexican,7.0,0
967,817,5,3572.09,ricciardo,Daniel,Australian,3.0,1
967,822,4,3542.27,bottas,Valtteri,Finnish,8.0,0
967,830,5,3563.738,max_verstappen,Max,Dutch,5.0,0
968,1,2,43.955,hamilton,Lewis,British,2.0,1
968,3,2,44.971,rosberg,Nico,German,1.0,1
968,4,2,44.676,alonso,Fernando,Spanish,10.0,0
968,8,2,44.046,raikkonen,Kimi,Finnish,6.0,0
968,20,2,43.583,vettel,Sebastian,German,4.0,0
968,807,2,43.316,hulkenberg,Nico,German,9.0,0
968,815,2,43.32,perez,Sergio,Mexican,7.0,0
968,817,2,43.852,ricciardo,Daniel,Australian,3.0,1
968,830,1,21.221,max_verstappen,Max,Dutch,5.0,0
969,1,1,21.709,hamilton,Lewis,British,2.0,1
969,8,1,22.033,raikkonen,Kimi,Finnish,4.0,0
969,13,1,21.568,massa,Felipe,Brazilian,6.0,0
969,20,1,21.988,vettel,Sebastian,German,1.0,1
969,815,1,22.045,perez,Sergio,Mexican,7.0,0
969,822,1,21.44,bottas,Valtteri,Finnish,3.0,1
969,826,2,49.585,kvyat,Daniil,Russian,9.0,0
969,830,1,22.208,max_verstappen,Max,Dutch,5.0,0
969,832,1,21.762,sainz,Carlos,Spanish,8.0,0
969,839,1,22.154,ocon,Esteban,French,10.0,0
970,1,4,81.02,hamilton,Lewis,British,2.0,1
970,8,4,82.278,raikkonen,Kimi,Finnish,5.0,0
970,13,6,121.113,massa,Felipe,Brazilian,8.0,0
970,20,5,97.435,vettel,Sebastian,German,1.0,1
970,815,6,123.019,perez,Sergio,Mexican,9.0,0
970,817,4,80.938,ricciardo,Daniel,Australian,6.0,0
970,822,4,91.27,bottas,Valtteri,Finnish,4.0,0
970,825,5,99.165,kevin_magnussen,Kevin,Danish,10.0,0
970,830,4,80.648,max_verstappen,Max,Dutch,3.0,1
970,832,4,74.891,sainz,Carlos,Spanish,7.0,0
971,1,2,61.369,hamilton,Lewis,British,2.0,1
971,8,2,52.286,raikkonen,Kimi,Finnish,4.0,0
971,13,2,49.944,massa,Felipe,Brazilian,7.0,0
971,20,2,49.016,vettel,Sebastian,German,1.0,1
971,154,2,50.04,grosjean,Romain,French,10.0,0
971,815,2,48.962,perez,Sergio,Mexican,8.0,0
971,817,2,50.512,ricciardo,Daniel,Australian,6.0,0
971,822,2,52.908,bottas,Valtteri,Finnish,3.0,1
971,830,1,25.174,max_verstappen,Max,Dutch,5.0,0
971,832,1,25.001,sainz,Carlos,Spanish,9.0,0
972,1,1,29.739,hamilton,Lewis,British,2.0,1
972,8,1,30.152,raikkonen,Kimi,Finnish,4.0,0
972,13,2,59.843,massa,Felipe,Brazilian,8.0,0
972,20,1,30.097,vettel,Sebastian,German,1.0,1
972,815,1,29.868,perez,Sergio,Mexican,7.0,0
972,822,1,29.356,bottas,Valtteri,Finnish,3.0,1
972,830,1,29.567,max_verstappen,Max,Dutch,5.0,0
972,832,1,29.973,sainz,Carlos,Spanish,9.0,0
972,839,1,30.253,ocon,Esteban,French,10.0,0
973,1,2,43.266,hamilton,Lewis,British,2.0,1
973,13,3,85.97,massa,Felipe,Brazilian,9.0,0
973,20,2,44.806,vettel,Sebastian,German,1.0,1
973,815,2,48.189,perez,Sergio,Mexican,7.0,0
973,817,2,43.729,ricciardo,Daniel,Australian,5.0,0
973,822,1,21.689,bottas,Valtteri,Finnish,3.0,1
973,832,2,44.366,sainz,Carlos,Spanish,10.0,0
973,839,2,45.259,ocon,Esteban,French,8.0,0
974,1,1,24.155,hamilton,Lewis,British,2.0,1
974,8,1,24.833,raikkonen,Kimi,Finnish,4.0,0
974,13,2,49.476,massa,Felipe,Brazilian,9.0,0
974,20,1,24.306,vettel,Sebastian,German,1.0,1
974,815,3,91.824,perez,Sergio,Mexican,7.0,0
974,817,1,24.183,ricciardo,Daniel,Australian,5.0,0
974,822,1,24.308,bottas,Valtteri,Finnish,3.0,1
974,830,2,51.021,max_verstappen,Max,Dutch,6.0,0
974,832,1,24.427,sainz,Carlos,Spanish,8.0,0
974,839,3,73.437,ocon,Esteban,French,10.0,0
975,1,1,23.061,hamilton,Lewis,British,2.0,1
975,8,2,47.26,raikkonen,Kimi,Finnish,4.0,0
975,20,2,54.941,vettel,Sebastian,German,1.0,1
975,815,1,23.229,perez,Sergio,Mexican,7.0,0
975,817,1,23.309,ricciardo,Daniel,Australian,5.0,0
975,822,1,22.946,bottas,Valtteri,Finnish,3.0,1
975,839,1,23.409,ocon,Esteban,French,8.0,0
976,1,4,1373.445,hamilton,Lewis,British,2.0,1
976,8,4,1637.077,raikkonen,Kimi,Finnish,5.0,0
976,13,3,1347.157,massa,Felipe,Brazilian,10.0,0
976,20,4,1375.358,vettel,Sebastian,German,1.0,1
976,815,4,1645.436,perez,Sergio,Mexican,7.0,0
976,817,4,1372.037,ricciardo,Daniel,Australian,4.0,0
976,822,4,1385.158,bottas,Valtteri,Finnish,3.0,1
976,832,3,1349.699,sainz,Carlos,Spanish,9.0,0
976,839,4,1381.084,ocon,Esteban,French,8.0,0
977,1,1,20.761,hamilton,Lewis,British,2.0,1
977,8,1,21.662,raikkonen,Kimi,Finnish,5.0,0
977,13,1,20.977,massa,Felipe,Brazilian,10.0,0
977,20,1,21.75,vettel,Sebastian,German,1.0,1
977,815,1,22.03,perez,Sergio,Mexican,6.0,0
977,817,1,21.713,ricciardo,Daniel,Australian,4.0,0
977,822,1,22.387,bottas,Valtteri,Finnish,3.0,1
977,832,1,21.659,sainz,Carlos,Spanish,9.0,0
977,839,1,22.176,ocon,Esteban,French,8.0,0
978,1,1,27.733,hamilton,Lewis,British,2.0,1
978,8,2,57.533,raikkonen,Kimi,Finnish,5.0,0
978,20,2,63.567,vettel,Sebastian,German,1.0,1
978,807,1,30.841,hulkenberg,Nico,German,10.0,0
978,815,1,28.942,perez,Sergio,Mexican,7.0,0
978,817,1,27.91,ricciardo,Daniel,Australian,4.0,0
978,822,1,27.858,bottas,Valtteri,Finnish,3.0,1
978,830,2,57.203,max_verstappen,Max,Dutch,6.0,0
978,839,1,29.194,ocon,Esteban,French,8.0,0
979,1,1,21.338,hamilton,Lewis,British,2.0,1
979,8,1,21.919,raikkonen,Kimi,Finnish,5.0,0
979,20,1,22.317,vettel,Sebastian,German,1.0,1
979,807,1,31.86,hulkenberg,Nico,German,10.0,0
979,815,1,24.017,perez,Sergio,Mexican,7.0,0
979,822,1,22.681,bottas,Valtteri,Finnish,3.0,1
979,830,1,33.605,max_verstappen,Max,Dutch,6.0,0
979,832,1,22.745,sainz,Carlos,Spanish,9.0,0
979,839,1,22.441,ocon,Esteban,French,8.0,0
980,1,2,44.394,hamilton,Lewis,British,2.0,1
980,8,3,75.869,raikkonen,Kimi,Finnish,5.0,0
980,20,2,48.093,vettel,Sebastian,German,1.0,1
980,807,2,47.046,hulkenberg,Nico,German,10.0,0
980,815,3,78.457,perez,Sergio,Mexican,7.0,0
980,817,2,46.08,ricciardo,Daniel,Australian,4.0,0
980,822,2,45.882,bottas,Valtteri,Finnish,3.0,1
980,832,2,48.465,sainz,Carlos,Spanish,9.0,0
980,839,3,76.21,ocon,Esteban,French,8.0,0
981,1,1,23.725,hamilton,Lewis,British,1.0,1
981,8,1,25.367,raikkonen,Kimi,Finnish,5.0,0
981,20,1,24.307,vettel,Sebastian,German,2.0,1
981,807,1,24.418,hulkenberg,Nico,German,10.0,0
981,815,1,25.377,perez,Sergio,Mexican,7.0,0
981,817,1,23.951,ricciardo,Daniel,Australian,4.0,0
981,822,1,23.728,bottas,Valtteri,Finnish,3.0,1
981,830,2,64.061,max_verstappen,Max,Dutch,6.0,0
981,832,1,24.865,sainz,Carlos,Spanish,9.0,0
981,839,1,24.432,ocon,Esteban,French,8.0,0
982,1,4,107.613,hamilton,Lewis,British,1.0,1
982,807,6,210.176,hulkenberg,Nico,German,10.0,0
982,815,5,140.626,perez,Sergio,Mexican,7.0,0
982,817,5,138.277,ricciardo,Daniel,Australian,4.0,0
982,822,4,110.332,bottas,Valtteri,Finnish,3.0,1
982,832,4,115.59,sainz,Carlos,Spanish,9.0,0
982,839,6,172.632,ocon,Esteban,French,8.0,0
983,1,1,23.489,hamilton,Lewis,British,1.0,1
983,20,1,23.695,vettel,Sebastian,German,2.0,1
983,807,2,50.586,hulkenberg,Nico,German,10.0,0
983,815,1,24.314,perez,Sergio,Mexican,7.0,0
983,817,1,24.199,ricciardo,Daniel,Australian,4.0,0
983,822,1,23.676,bottas,Valtteri,Finnish,3.0,1
983,830,1,23.652,max_verstappen,Max,Dutch,6.0,0
983,839,1,24.456,ocon,Esteban,French,8.0,0
984,1,1,22.724,hamilton,Lewis,British,1.0,1
984,8,1,23.699,raikkonen,Kimi,Finnish,5.0,0
984,807,1,23.199,hulkenberg,Nico,German,10.0,0
984,815,1,23.634,perez,Sergio,Mexican,7.0,0
984,817,1,23.796,ricciardo,Daniel,Australian,4.0,0
984,822,1,22.876,bottas,Valtteri,Finnish,3.0,1
984,830,1,22.62,max_verstappen,Max,Dutch,6.0,0
984,839,1,24.078,ocon,Esteban,French,8.0,0
985,1,1,23.402,hamilton,Lewis,British,1.0,1
985,8,1,23.575,raikkonen,Kimi,Finnish,5.0,0
985,13,1,23.772,massa,Felipe,Brazilian,10.0,0
985,20,2,47.92,vettel,Sebastian,German,2.0,1
985,815,1,24.326,perez,Sergio,Mexican,7.0,0
985,817,1,23.604,ricciardo,Daniel,Australian,4.0,0
985,822,2,46.713,bottas,Valtteri,Finnish,3.0,1
985,830,2,47.748,max_verstappen,Max,Dutch,6.0,0
985,832,1,24.525,sainz,Carlos,Spanish,9.0,0
985,839,1,24.502,ocon,Esteban,French,8.0,0
986,1,2,52.598,hamilton,Lewis,British,1.0,1
986,8,1,22.54,raikkonen,Kimi,Finnish,5.0,0
986,20,2,54.416,vettel,Sebastian,German,2.0,1
986,815,2,45.431,perez,Sergio,Mexican,7.0,0
986,822,1,21.758,bottas,Valtteri,Finnish,3.0,1
986,830,1,22.57,max_verstappen,Max,Dutch,6.0,0
986,832,2,45.887,sainz,Carlos,Spanish,9.0,0
986,839,1,22.665,ocon,Esteban,French,8.0,0
986,840,1,21.825,stroll,Lance,Canadian,10.0,0
987,1,4,80.46,hamilton,Lewis,British,1.0,1
987,8,4,78.92,raikkonen,Kimi,Finnish,5.0,0
987,13,4,76.994,massa,Felipe,Brazilian,10.0,0
987,20,4,77.492,vettel,Sebastian,German,2.0,1
987,815,4,77.473,perez,Sergio,Mexican,7.0,0
987,817,4,85.488,ricciardo,Daniel,Australian,4.0,0
987,822,4,77.392,bottas,Valtteri,Finnish,3.0,1
987,830,5,100.581,max_verstappen,Max,Dutch,6.0,0
987,832,4,79.709,sainz,Carlos,Spanish,9.0,0
988,1,1,21.274,hamilton,Lewis,British,1.0,1
988,8,1,21.609,raikkonen,Kimi,Finnish,4.0,0
988,20,1,21.221,vettel,Sebastian,German,2.0,1
988,807,1,29.724,hulkenberg,Nico,German,10.0,0
988,815,1,21.869,perez,Sergio,Mexican,7.0,0
988,817,1,23.477,ricciardo,Daniel,Australian,5.0,0
988,822,1,21.478,bottas,Valtteri,Finnish,3.0,1
988,830,1,21.269,max_verstappen,Max,Dutch,6.0,0
988,832,1,21.956,sainz,Carlos,Spanish,9.0,0
988,839,1,21.865,ocon,Esteban,French,8.0,0
989,1,1,21.821,hamilton,Lewis,British,2.0,1
989,4,1,22.573,alonso,Fernando,Spanish,5.0,0
989,8,1,21.421,raikkonen,Kimi,Finnish,3.0,1
989,20,1,21.787,vettel,Sebastian,German,1.0,1
989,807,1,22.628,hulkenberg,Nico,German,7.0,0
989,817,1,21.44,ricciardo,Daniel,Australian,4.0,0
989,822,1,21.664,bottas,Valtteri,Finnish,8.0,0
989,830,1,20.953,max_verstappen,Max,Dutch,6.0,0
989,832,1,23.868,sainz,Carlos,Spanish,10.0,0
989,838,1,22.474,vandoorne,Stoffel,Belgian,9.0,0
990,1,1,24.302,hamilton,Lewis,British,2.0,1
990,4,2,49.574,alonso,Fernando,Spanish,4.0,0
990,8,1,25.018,raikkonen,Kimi,Finnish,5.0,0
990,20,1,24.524,vettel,Sebastian,German,1.0,1
990,807,2,48.836,hulkenberg,Nico,German,6.0,0
990,822,1,26.105,bottas,Valtteri,Finnish,3.0,1
990,825,2,49.735,kevin_magnussen,Kevin,Danish,9.0,0
990,830,1,30.381,max_verstappen,Max,Dutch,10.0,0
990,842,2,49.792,gasly,Pierre,French,7.0,0
991,1,1,22.464,hamilton,Lewis,British,2.0,1
991,4,1,24.11,alonso,Fernando,Spanish,6.0,0
991,8,1,22.913,raikkonen,Kimi,Finnish,5.0,0
991,20,1,23.009,vettel,Sebastian,German,1.0,1
991,807,2,46.951,hulkenberg,Nico,German,7.0,0
991,817,2,45.733,ricciardo,Daniel,Australian,4.0,0
991,822,1,22.097,bottas,Valtteri,Finnish,3.0,1
991,825,1,22.973,kevin_magnussen,Kevin,Danish,10.0,0
991,830,2,45.311,max_verstappen,Max,Dutch,8.0,0
991,842,2,58.6,gasly,Pierre,French,9.0,0
992,1,2,41.706,hamilton,Lewis,British,1.0,1
992,4,2,78.081,alonso,Fernando,Spanish,6.0,0
992,8,2,51.161,raikkonen,Kimi,Finnish,3.0,1
992,20,2,40.86,vettel,Sebastian,German,2.0,1
992,815,2,54.283,perez,Sergio,Mexican,9.0,0
992,817,1,19.925,ricciardo,Daniel,Australian,5.0,0
992,822,1,20.192,bottas,Valtteri,Finnish,4.0,0
992,830,1,19.765,max_verstappen,Max,Dutch,8.0,0
992,832,2,42.483,sainz,Carlos,Spanish,10.0,0
993,1,1,22.085,hamilton,Lewis,British,1.0,1
993,4,1,21.721,alonso,Fernando,Spanish,7.0,0
993,20,2,46.327,vettel,Sebastian,German,2.0,1
993,817,1,21.618,ricciardo,Daniel,Australian,5.0,0
993,822,1,23.213,bottas,Valtteri,Finnish,3.0,1
993,825,1,22.917,kevin_magnussen,Kevin,Danish,9.0,0
993,830,1,21.74,max_verstappen,Max,Dutch,6.0,0
993,832,1,22.409,sainz,Carlos,Spanish,10.0,0
994,1,1,23.739,hamilton,Lewis,British,1.0,1
994,4,1,24.241,alonso,Fernando,Spanish,7.0,0
994,8,1,24.263,raikkonen,Kimi,Finnish,5.0,0
994,20,1,23.964,vettel,Sebastian,German,2.0,1
994,807,1,25.213,hulkenberg,Nico,German,8.0,0
994,817,1,24.542,ricciardo,Daniel,Australian,3.0,1
994,822,1,24.02,bottas,Valtteri,Finnish,4.0,0
994,825,1,24.237,kevin_magnussen,Kevin,Danish,10.0,0
994,830,1,24.111,max_verstappen,Max,Dutch,6.0,0
994,832,1,24.874,sainz,Carlos,Spanish,9.0,0
995,1,1,23.335,hamilton,Lewis,British,2.0,1
995,4,1,23.099,alonso,Fernando,Spanish,7.0,0
995,8,1,23.645,raikkonen,Kimi,Finnish,5.0,0
995,20,1,23.529,vettel,Sebastian,German,1.0,1
995,807,1,24.521,hulkenberg,Nico,German,8.0,0
995,817,1,23.279,ricciardo,Daniel,Australian,4.0,0
995,822,1,23.775,bottas,Valtteri,Finnish,3.0,1
995,825,1,24.008,kevin_magnussen,Kevin,Danish,10.0,0
995,830,1,23.137,max_verstappen,Max,Dutch,6.0,0
995,832,1,24.416,sainz,Carlos,Spanish,9.0,0
996,1,1,24.31,hamilton,Lewis,British,1.0,1
996,4,2,50.577,alonso,Fernando,Spanish,8.0,0
996,8,1,24.289,raikkonen,Kimi,Finnish,5.0,0
996,20,2,63.641,vettel,Sebastian,German,2.0,1
996,807,1,25.016,hulkenberg,Nico,German,7.0,0
996,817,1,24.309,ricciardo,Daniel,Australian,3.0,1
996,822,2,58.621,bottas,Valtteri,Finnish,4.0,0
996,825,1,25.419,kevin_magnussen,Kevin,Danish,10.0,0
996,830,1,24.395,max_verstappen,Max,Dutch,6.0,0
996,832,1,25.423,sainz,Carlos,Spanish,9.0,0
997,1,2,42.225,hamilton,Lewis,British,2.0,1
997,4,1,21.588,alonso,Fernando,Spanish,8.0,0
997,8,1,21.552,raikkonen,Kimi,Finnish,3.0,1
997,20,1,23.912,vettel,Sebastian,German,1.0,1
997,817,2,43.209,ricciardo,Daniel,Australian,4.0,0
997,825,1,22.138,kevin_magnussen,Kevin,Danish,7.0,0
997,830,1,21.214,max_verstappen,Max,Dutch,5.0,0
997,832,2,49.592,sainz,Carlos,Spanish,10.0,0
998,1,1,28.982,hamilton,Lewis,British,2.0,1
998,4,2,56.754,alonso,Fernando,Spanish,8.0,0
998,8,2,67.558,raikkonen,Kimi,Finnish,3.0,1
998,20,2,56.851,vettel,Sebastian,German,1.0,1
998,807,1,28.719,hulkenberg,Nico,German,7.0,0
998,817,2,56.195,ricciardo,Daniel,Australian,4.0,0
998,822,1,27.894,bottas,Valtteri,Finnish,5.0,0
998,825,1,28.45,kevin_magnussen,Kevin,Danish,9.0,0
998,830,2,56.458,max_verstappen,Max,Dutch,6.0,0
998,832,2,57.152,sainz,Carlos,Spanish,10.0,0
999,1,1,18.978,hamilton,Lewis,British,1.0,1
999,4,3,61.002,alonso,Fernando,Spanish,8.0,0
999,8,2,39.635,raikkonen,Kimi,Finnish,3.0,1
999,20,1,18.657,vettel,Sebastian,German,2.0,1
999,807,3,61.148,hulkenberg,Nico,German,7.0,0
999,815,1,25.13,perez,Sergio,Mexican,10.0,0
999,822,2,52.467,bottas,Valtteri,Finnish,4.0,0
999,825,3,82.296,kevin_magnussen,Kevin,Danish,9.0,0
999,830,3,58.126,max_verstappen,Max,Dutch,6.0,0
1000,1,1,21.48,hamilton,Lewis,British,1.0,1
1000,4,1,21.795,alonso,Fernando,Spanish,9.0,0
1000,8,2,46.3,raikkonen,Kimi,Finnish,3.0,1
1000,20,1,23.111,vettel,Sebastian,German,2.0,1
1000,807,2,44.616,hulkenberg,Nico,German,7.0,0
1000,815,1,22.561,perez,Sergio,Mexican,10.0,0
1000,817,1,21.364,ricciardo,Daniel,Australian,5.0,0
1000,822,1,21.337,bottas,Valtteri,Finnish,4.0,0
1000,825,1,25.126,kevin_magnussen,Kevin,Danish,8.0,0
1001,1,2,41.747,hamilton,Lewis,British,1.0,1
1001,8,2,61.818,raikkonen,Kimi,Finnish,3.0,1
1001,20,2,41.835,vettel,Sebastian,German,2.0,1
1001,815,2,42.824,perez,Sergio,Mexican,10.0,0
1001,822,3,73.267,bottas,Valtteri,Finnish,4.0,0
1001,825,2,44.325,kevin_magnussen,Kevin,Danish,8.0,0
1001,830,2,42.283,max_verstappen,Max,Dutch,5.0,0
1002,1,1,23.728,hamilton,Lewis,British,1.0,1
1002,8,1,23.862,raikkonen,Kimi,Finnish,3.0,1
1002,20,2,56.52,vettel,Sebastian,German,2.0,1
1002,807,2,49.69,hulkenberg,Nico,German,7.0,0
1002,815,1,25.655,perez,Sergio,Mexican,9.0,0
1002,817,1,24.805,ricciardo,Daniel,Australian,6.0,0
1002,822,1,23.763,bottas,Valtteri,Finnish,4.0,0
1002,825,1,38.563,kevin_magnussen,Kevin,Danish,8.0,0
1002,830,1,24.003,max_verstappen,Max,Dutch,5.0,0
1002,839,1,24.827,ocon,Esteban,French,10.0,0
1003,1,1,28.946,hamilton,Lewis,British,1.0,1
1003,4,1,29.922,alonso,Fernando,Spanish,8.0,0
1003,8,1,29.513,raikkonen,Kimi,Finnish,3.0,1
1003,20,1,28.722,vettel,Sebastian,German,2.0,1
1003,807,1,31.183,hulkenberg,Nico,German,7.0,0
1003,815,3,84.879,perez,Sergio,Mexican,10.0,0
1003,817,1,28.779,ricciardo,Daniel,Australian,6.0,0
1003,822,1,28.542,bottas,Valtteri,Finnish,4.0,0
1003,825,3,89.443,kevin_magnussen,Kevin,Danish,9.0,0
1003,830,1,29.681,max_verstappen,Max,Dutch,5.0,0
1004,1,1,29.551,hamilton,Lewis,British,1.0,1
1004,4,1,30.348,alonso,Fernando,Spanish,9.0,0
1004,8,1,29.531,raikkonen,Kimi,Finnish,4.0,0
1004,20,1,29.798,vettel,Sebastian,German,2.0,1
1004,807,1,30.625,hulkenberg,Nico,German,8.0,0
1004,815,1,29.924,perez,Sergio,Mexican,10.0,0
1004,817,1,37.446,ricciardo,Daniel,Australian,6.0,0
1004,822,1,29.794,bottas,Valtteri,Finnish,3.0,1
1004,825,1,29.904,kevin_magnussen,Kevin,Danish,7.0,0
1004,830,1,29.37,max_verstappen,Max,Dutch,5.0,0
1005,1,1,22.614,hamilton,Lewis,British,1.0,1
1005,4,1,27.454,alonso,Fernando,Spanish,10.0,0
1005,8,1,22.781,raikkonen,Kimi,Finnish,4.0,0
1005,20,1,22.748,vettel,Sebastian,German,2.0,1
1005,807,1,23.555,hulkenberg,Nico,German,9.0,0
1005,815,1,23.635,perez,Sergio,Mexican,7.0,0
1005,817,1,22.864,ricciardo,Daniel,Australian,6.0,0
1005,822,1,22.777,bottas,Valtteri,Finnish,3.0,1
1005,825,1,29.007,kevin_magnussen,Kevin,Danish,8.0,0
1005,830,1,28.789,max_verstappen,Max,Dutch,5.0,0
1006,1,2,47.608,hamilton,Lewis,British,1.0,1
1006,8,1,23.714,raikkonen,Kimi,Finnish,3.0,1
1006,20,1,24.449,vettel,Sebastian,German,2.0,1
1006,807,1,24.681,hulkenberg,Nico,German,7.0,0
1006,815,1,25.723,perez,Sergio,Mexican,8.0,0
